,Label,pose,nose,nose_coordX,nose_coordY,L_eye,L_eye_coordX,L_eye_coordY,R_eye,R_eye_coordX,R_eye_coordY,L_ear,L_ear_coordX,L_ear_coordY,R_ear,R_ear_coordX,R_ear_coordY,L_shoulder,L_shoulder_coordX,L_shoulder_coordY,R_shoulder,R_shoulder_coordX,R_shoulder_coordY,L_elbow,L_elbow_coordX,L_elbow_coordY,R_elbow,R_elbow_coordX,R_elbow_coordY,L_wrist,L_wrist_coordX,L_wrist_coordY,R_wrist,R_wrist_coordX,R_wrist_coordY,L_hip,L_hip_coordX,L_hip_coordY,R_hip,R_hip_coordX,R_hip_coordY,L_knee,L_knee_coordX,L_knee_coordY,R_knee,R_knee_coordX,R_knee_coordY,L_ankle,L_ankle_coordX,L_ankle_coordY,R_ankle,R_ankle_coordX,R_ankle_coordY
995,Sitting,0.4821777799550225,0.999049186706543,153.64094305038452,324.4029598236084,0.9983615875244141,138.90675592422485,333.441113948822,0.9905438423156738,144.07254392653704,309.97512340545654,0.8425856828689575,148.94311809539795,350.796910405159,0.43455928564071655,160.31730580329895,297.8617548942566,0.20491564273834229,244.44237327575684,383.6413500010967,0.13692539930343628,248.0333127975464,281.40022468566895,0.49795931577682495,380.32042813301086,429.9734354019165,0.6796554327011108,368.9063549041748,250.9908742904663,0.9702355861663818,386.9850378036499,400.6138831973076,0.6891686320304871,384.9279851913452,280.32569885253906,0.053065478801727295,467.9449987411499,373.7464032173157,0.6251282691955566,432.62556582689285,289.14254784584045,0.03659325838088989,507.0733542442322,368.54178661108017,0.014260619878768921,493.34327125549316,287.6747794151306,0.01799952983856201,510.16472458839417,368.50363993644714,0.006015509366989136,506.58798694610596,286.43788945674896
996,Sitting,0.2572244335623348,0.9897634387016296,236.61149334907532,70.7226972579956,0.061713993549346924,221.01933670043945,67.19687223434448,0.9640237092971802,219.12689399719238,62.04973125457764,0.0012846291065216064,226.83795070648193,65.6509428024292,0.9885677099227905,225.91776978969574,24.772661209106445,0.10314369201660156,298.11919498443604,-28.96883773803711,0.7689526677131653,315.9334669113159,22.21621322631836,0.02981504797935486,439.957218170166,0.3208346366882324,0.14389485120773315,464.9124355316162,67.43656206130981,0.0014497339725494385,486.3471145629883,29.648797035217285,0.23510393500328064,519.8233118057251,71.84740209579468,0.039460182189941406,495.7562675476074,-1.2445957660675049,0.0250435471534729,492.5699825286865,14.936294555664062,0.0043863654136657715,506.139545917511,61.246256828308105,0.005282461643218994,507.4954595565796,57.72824668884277,0.00366094708442688,510.76262068748474,56.224392890930176,0.007268458604812622,510.28209400177,55.25713539123535
997,Sitting,0.8042984710020178,0.6935634613037109,311.82213068008423,299.43040657043457,0.9854373931884766,307.1745250225067,306.10165071487427,0.9403067231178284,307.1742308139801,298.5885953903198,0.9359477758407593,311.04089879989624,318.1344382762909,0.19142264127731323,311.8911085128784,295.05673360824585,0.9926869869232178,334.51884484291077,322.7728340625763,0.9889729022979736,330.41239500045776,294.15867042541504,0.9092850089073181,364.84021186828613,330.9743037223816,0.7890284061431885,355.88021421432495,281.06456184387207,0.764145016670227,378.26137018203735,323.2471468448639,0.7226959466934204,372.1442437171936,285.129417181015,0.8959763050079346,379.5354595184326,318.0748393535614,0.8484257459640503,379.7472896575928,292.3796138763428,0.817156195640564,398.7671408653259,318.1012364625931,0.6499696373939514,384.9636921286583,284.08208990097046,0.8828572034835815,433.2239329814911,311.1314744949341,0.6651966571807861,428.94386291503906,294.3243179321289
998,Sitting,0.842119013561922,0.6701866388320923,324.28408432006836,242.71604919433594,0.8253416419029236,320.3573734462261,249.14380741119385,0.9728075265884399,320.4977768063545,246.31664180755615,0.4002302885055542,319.52209171652794,250.57707118988037,0.8897463083267212,321.4708718061447,232.35152435302734,0.976283073425293,339.02904295921326,252.46851181983948,0.9849205613136292,338.12565302848816,219.79379177093506,0.8508354425430298,364.2514524459839,251.81435203552246,0.7886413335800171,359.9457383155823,207.1466417312622,0.9198983907699585,374.81172704696655,236.44248485565186,0.9286614656448364,364.1661972999573,213.37022399902344,0.883603572845459,380.58987522125244,248.95977401733398,0.8804160356521606,378.83466720581055,221.32904052734375,0.5449439883232117,390.0238604545593,225.6910012960434,0.9395726919174194,387.093941450119,211.94784259796143,0.9034872055053711,426.4352602958679,250.82123279571533,0.9564470648765564,431.889058098197,221.07143092155457
999,Sitting,0.458867411403095,0.9990518093109131,93.98854184150696,253.8944251537323,0.985649585723877,75.02832651138306,267.61965465545654,0.8421185612678528,79.07043266296387,244.5928316116333,0.8092369437217712,65.77285766601562,298.89935207366943,0.15262633562088013,79.91253364831209,237.62695360183716,0.6122162938117981,118.96389198303223,329.2026081085205,0.2297457456588745,118.45431137084961,235.75848007202148,0.7144476175308228,191.32805573940277,319.19442772865295,0.9548361301422119,180.75768184661865,205.98601245880127,0.10529309511184692,120.34447479248047,300.5350522994995,0.9552233219146729,224.66497153043747,201.12095594406128,0.013699620962142944,273.2221899032593,305.8384027481079,0.024630248546600342,245.88795852661133,231.21706581115723,0.024862051010131836,232.43313217163086,326.9540185928345,0.2851226031780243,276.31596279144287,172.7428617477417,0.019133657217025757,304.1677794903517,259.572548866272,0.07285237312316895,446.95266222953796,186.95376443862915
1000,Sitting,0.502599207793965,0.9760453104972839,223.8908769339323,332.59082865715027,0.7004432082176208,217.7204670906067,333.06368350982666,0.9849156141281128,214.41189670562744,326.5793924331665,0.01654529571533203,215.61296558380127,330.1087255477905,0.9932732582092285,210.50646591186523,294.3404030799866,0.3876757025718689,244.4421625137329,328.3425636291504,0.650983452796936,246.34868621826172,246.11846160888672,0.9397936463356018,293.1044216156006,366.1101026535034,0.09995484352111816,272.36074924468994,166.16470909118652,0.9536550641059875,314.9902300834656,365.2952673435211,0.612993061542511,265.0784921646118,206.4305534362793,0.7888449430465698,344.8355722427368,319.27935695648193,0.016876310110092163,343.96001625061035,253.6071319580078,0.10041752457618713,335.0549612045288,389.87529277801514,0.028585880994796753,288.6232566833496,197.21329498291016,0.07642564177513123,401.98681831359863,316.8544178009033,0.21675777435302734,380.9452533721924,251.32722854614258
1001,Sitting,0.2869902112904717,0.9862744212150574,71.5964903831482,118.1795129776001,0.7915650606155396,65.24012541770935,127.97703430429101,0.9122946262359619,52.77253723144531,106.14431571960449,0.060403287410736084,86.94808292388916,134.81509494781494,0.22556886076927185,56.054316997528076,83.55220603942871,0.16170355677604675,161.2952127456665,125.12401819229126,0.11520904302597046,140.58277320861816,59.12748908996582,0.49364420771598816,251.23246574401855,100.57971954345703,0.7548092603683472,249.3838405609131,91.75647258758545,0.019307643175125122,377.4908571243286,153.59540176391602,0.011994630098342896,378.8357334136963,154.98545265197754,0.12105387449264526,347.78844356536865,108.9751307964325,0.06835868954658508,342.1355667114258,81.43529260158539,0.0024556517601013184,447.45348358154297,142.57400786876678,0.0020551681518554688,458.3709602355957,112.48186492919922,0.0945824682712555,506.6684856414795,191.76011753082275,0.05755314230918884,509.35781025886536,201.85375499725342
1002,Sitting,0.31778079621932087,0.9921552538871765,182.889178276062,239.09246331453323,0.9987998604774475,165.8284707069397,249.28279161453247,0.6287872791290283,173.85743141174316,212.8961591720581,0.4839053452014923,169.2301106452942,273.021995306015,0.46178388595581055,192.25988852977753,190.44938850402832,0.34487757086753845,230.50281238555908,318.71049976348877,0.04686492681503296,254.6606845855713,182.45126724243164,0.200532466173172,324.382360458374,420.7650828361511,0.27861496806144714,345.92254161834717,114.73746299743652,0.03214097023010254,332.6507682800293,380.68005323410034,0.8071361184120178,287.8205738067627,201.52123594284058,0.012112677097320557,452.5244836807251,354.4976968765259,0.020043760538101196,392.71269607543945,216.6125888824463,0.009136378765106201,463.59635505080223,391.3724889755249,0.0276944637298584,376.4170742034912,143.62807273864746,0.0015442371368408203,496.62781620025635,347.87684297561646,0.056143373250961304,444.8034944534302,188.2809648513794
1003,Sitting,0.8213808308629429,0.9980940818786621,86.07039737701416,271.8979909941554,0.9973823428153992,78.7321891784668,277.51706409454346,0.9942913055419922,80.11451608687639,262.60154247283936,0.47382184863090515,81.24043786525726,284.67487692832947,0.7124185562133789,84.69676923751831,250.80597829818726,0.9923843145370483,119.52294731140137,297.63664531707764,0.7226672768592834,132.63894748687744,240.43429374694824,0.9744235277175903,186.0210041999817,311.852162361145,0.9559190273284912,203.03800010681152,241.1762022972107,0.5745150446891785,240.9947681427002,318.6631430387497,0.8749053478240967,258.21715569496155,225.60880661010742,0.904975175857544,242.47572326660156,297.6768789291382,0.9765399694442749,244.1042251586914,253.76806783676147,0.9232825040817261,319.3580815792084,303.145132958889,0.7298184633255005,318.7222080230713,245.79913139343262,0.5935729146003723,400.9160404205322,301.6361632347107,0.564462423324585,413.5140428543091,231.84268856048584
1004,Sitting,0.2753637678482953,0.03160578012466431,112.90374660491943,317.98673915863037,0.22812515497207642,98.50902366638184,311.6263771057129,0.006854265928268433,96.86941051483154,318.74403047561646,0.9115787744522095,101.27360248565674,324.77006244659424,0.03897407650947571,99.42860794067383,331.2525863647461,0.1777791678905487,158.30036735534668,324.35447120666504,0.015135854482650757,162.08476161956787,313.6539316177368,0.7451640367507935,237.03364372253418,265.7308158874512,0.2235887348651886,227.82685017585754,290.0057723522186,0.015252143144607544,202.85130405426025,210.36786603927612,0.05165141820907593,211.53140020370483,224.18929512798786,0.4199701249599457,284.9791932106018,309.2534055709839,0.17939412593841553,279.4977111816406,297.33417892456055,0.15846940875053406,268.53391551971436,174.53558731079102,0.2601974904537201,263.06924772262573,172.35721111297607,0.4651479423046112,377.76959323883057,157.64837646484375,0.7522955536842346,375.58005714416504,158.8429673910141
1005,Sitting,0.3282775177675135,0.9683482646942139,206.23366355895996,271.14147168397903,0.9960721135139465,199.36092281341553,293.7367420196533,0.9973724484443665,192.4885066151619,251.3889298439026,0.4139997065067291,227.06909489631653,308.87210273742676,0.23477694392204285,214.15889978408813,215.87994480133057,0.07195517420768738,313.7830123901367,304.3267671763897,0.5142163038253784,292.21105575561523,173.4997251033783,0.7396417260169983,414.1087557077408,312.6324186325073,0.18509557843208313,400.0152921676636,159.43185013532639,0.37286168336868286,393.80549907684326,170.0404133796692,0.00495988130569458,349.02101039886475,182.9402904510498,0.01893472671508789,503.33515453338623,252.1490020751953,0.00039589405059814453,493.0738048553467,174.89101600646973,0.0072158873081207275,483.56549644470215,286.3481858968735,0.023980826139450073,474.02291107177734,157.99278736114502,0.0065843164920806885,537.7552433013916,268.0581388473511,0.02430632710456848,538.4499702453613,142.85724449157715
1006,Sitting,0.6780516592895284,0.9983935356140137,107.17411756515503,214.20759201049805,0.9977817535400391,101.35562324523926,223.55495902895927,0.9970383048057556,98.39655804634094,207.7599895298481,0.7529822587966919,108.51302599906921,230.14988803863525,0.7907963991165161,104.26710414886475,201.4714641571045,0.8233354091644287,166.42223167419434,242.31527161598206,0.5762182474136353,158.88893795013428,176.39973258972168,0.712497353553772,227.07863998413086,254.30399453639984,0.9834837913513184,215.18101596832275,153.77803421020508,0.614919900894165,258.26702785491943,250.54406213760376,0.6988033056259155,252.1630344390869,148.39470958709717,0.17680421471595764,270.5522518157959,220.02825355529785,0.11305445432662964,269.777379989624,181.50133228302002,0.23712795972824097,273.71002197265625,249.710542678833,0.5802874565124512,283.419376373291,157.72622776031494,0.8033078908920288,384.1186752319336,217.31097793579102,0.6700459718704224,381.44768047332764,178.4658031463623
1007,Sitting,0.5106456332346972,0.9989972710609436,139.30684328079224,198.86369848251343,0.9989057183265686,124.88433623313904,208.07776901125908,0.9979991912841797,130.10185408592224,185.58493995666504,0.9790362119674683,130.36396384239197,227.79162979125977,0.9433229565620422,142.6930240392685,172.9479112625122,0.345553457736969,191.6774024963379,268.8669328689575,0.3299016058444977,195.5863847732544,160.98961544036865,0.9141311049461365,286.5253562927246,319.19578981399536,0.4801163375377655,270.3595268726349,137.25128173828125,0.6518449187278748,357.0025911331177,360.4973020553589,0.003462284803390503,319.8983077183366,123.16140747070312,0.0003025829792022705,351.03905487060547,275.7279233932495,0.5761826634407043,347.22345638275146,180.66206550598145,0.024765104055404663,386.05817127227783,338.8577718734741,0.018948286771774292,286.2015075683594,120.85439014434814,0.01152801513671875,456.04672384262085,339.4109773635864,0.4059780538082123,398.73713421821594,124.65102100372314
